sample_key,video_id,clip_id,official_text,official_text_sha256,source_relpath,source_mp4_sha256,source_label_xlsx_sha256,stage1_duration_proxy_sec,alignment_trace_sha256,status,output_file,output_sha256,output_bytes,modalities,original_effective_duration_sec,feature_dims_json,text_sequence_length,audio_observation_length,video_observation_length,alignment_mode,alignment_granularity,text_audio_correspondence,text_av_time_mapping_status,text_present,text_content_valid,audio_present,audio_observation_valid,audio_speech_valid,video_present,audio_visual_time_valid,vision_feature_valid,face_feature_valid,official_word_count,valid_word_time_count,text_word_valid_count,audio_word_valid_count,vision_word_valid_count,audio_coverage_start_sec,audio_coverage_end_sec,video_coverage_start_sec,video_coverage_end_sec,av_common_coverage_start_sec,av_common_coverage_end_sec,opensmile_config_sha256,roberta_asset_identity_sha256,config_sha256,mediapipe_model_sha256,process_rss_bytes,runtime_sec,error
-qDkUB0GgYY$_$6,-qDkUB0GgYY,6,"We always love to hear what you say, and like and share this video as well.",876a79155132e90b3394e7cb3977b04230ce528b35b0e739502dc5c27169e7e0,-qDkUB0GgYY/6.mp4,ab19bf4a761d3919b7113b1104ccaadbbf0c4e7b45694904d094280a2c329c8b,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,4.677995,97ea0749255e20aa0b6c5cc9530cfcf80eda6bee97b491f5c8f75899299926ee,PASS,features/-qDkUB0GgYY___6.npz,780681416fd1aa98cd1553afad6210a60d7d0db28d4a6b920e8cd97e60ba3926,105909,text|audio|video,4.666666666666667,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",16,457,140,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,0,0,16,0,16,0,0,0.0,4.6146875,0.0,4.666666666666667,0.0,4.6146875,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,356773888,1.423994299955666,
-ri04Z7vwnc$_$0,-ri04Z7vwnc,0,going to get married or are already married,67e24366653bb748973c629e8917b2d43c1a042a58c1a25055305cf96dd85d91,-ri04Z7vwnc/0.mp4,93021c70c8fad20ad3fded80e7fc790a2f9c96835de58a3b694c6906de42684b,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,2.807,93302ed01566019fcd1ac464523920e640ca049ef550da014754f1e35eb81b91,PASS,features/-ri04Z7vwnc___0.npz,8576ac6a1efaadfd372cea4e4a662bb14cf5942d707546f3a27ccd0404f5be11,69020,text|audio|video,2.7944666666666667,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",8,272,67,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,0,0,8,0,8,0,0,0.0,2.76325,0.0,2.7944666666666667,0.0,2.76325,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,355553280,1.172474000020884,
-ri04Z7vwnc$_$2,-ri04Z7vwnc,2,"most people think it'll sort itself out, ""we'll discuss it later,"" it's not something too important",485fc16ed107188fbeebd37d539df40b7e66a174cb2f7a52991e1993cc5b9707,-ri04Z7vwnc/2.mp4,f5993ce3a6ee56298462c08692a96f78c7d914d7264257ed401de7d6e17fd148,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,6.027,ccb7f2c2a8627c3be7af476ca52481716a5ae05db150b0883cdee846bf5829f4,PASS,features/-ri04Z7vwnc___2.npz,a17dc57fa9cc06534ca24dd490a653a0b47f081ab8342564239428659ca5fff1,132895,text|audio|video,6.005988888888888,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",16,587,143,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,16,0,16,0,0,0.0,5.913375,0.0,6.005988888888888,0.0,5.913375,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,357974016,2.190351799945347,
-ri04Z7vwnc$_$5,-ri04Z7vwnc,5,""" So I think it's important to discuss finances",b65c73ef4a0f7b9c2d61b5b240b4e1bf4faabd5bcaf23f266dee97618c4c4cb0,-ri04Z7vwnc/5.mp4,2a5e4319bf592a18c8eb5117f7c7ec30c6c79528f9eac9fe4fb85bf70f277736,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,3.545,b2b6561171ad8efef8b11bac677a6272b81f145ba51c88909ee0816888ad8e6c,PASS,features/-ri04Z7vwnc___5.npz,e62d23d45caba8a953189a555e0c30236ea1c8281d7489eb641a53533e6743f4,90232,text|audio|video,3.5035000000000003,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",8,339,83,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,8,0,8,0,0,0.0,3.43975,0.0,3.5035000000000003,0.0,3.43975,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,357941248,1.8001063000410795,
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w,0,"they have doubt, they have fear, they lose in a Ferrari race, or they lose in a race, and then they just give up",826689db331adffd405a7e2ad84f6ca24ec97d2a9c5a0293eedef5941783b672,-s9qJ7ATP7w/0.mp4,f2324dbc6debe0d1e4254e6f943523373e3cbb30d8d0555413ce3a7b370a4af5,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,6.8,73fb3acffde8645d0b90c45380e4962c2402ba7e95773702662176217a448c4b,PASS,features/-s9qJ7ATP7w___0.npz,5e3b6c02878c7ea08ed1c79de41aea003c66326d6cae0c51bb056b89d8097230,185705,text|audio|video,6.866666666666666,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",24,667,204,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,24,0,24,0,0,0.0,6.7105625,0.0,6.866666666666666,0.0,6.7105625,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,351842304,3.5077200999949127,
-s9qJ7ATP7w$_$1,-s9qJ7ATP7w,1,"But the hardest thing in life to learn, is to lose",8f6128c866cc3d5d668326149631575f43e8832d0037a251401a6c48a46cd6ed,-s9qJ7ATP7w/1.mp4,a33e8f82a185bcb7648b523927308cdc2142e3076479ba2b45cd0e828636fc09,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,4.791992,d6e44eeb614692877e2be42b87b4e796d2a6b93e17b0b767eb1dec88f7c5dd0c,PASS,features/-s9qJ7ATP7w___1.npz,9f42ed85dd38d8422b6b66c2663fdacfdd7eee04417d18a24027b336b90533b5,115906,text|audio|video,4.766666666666667,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",11,460,140,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,11,0,11,0,0,0.0,4.6438125,0.0,4.766666666666667,0.0,4.6438125,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,358400000,2.8702079000649974,
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w,4,"I have lost at everything you can imagine, seriously",bf8e68db5decfd6cc6a296b6464a35fddb9bd64d99bdfb4fd9d0ec6e71474f9e,-s9qJ7ATP7w/4.mp4,76e0672ffce5857a789b41fb10606402f7da58c33579b1032a8282f86fb35bc9,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,4.427018,92aa2925aea2b5e54175f899fd6bf6217933ef3fe0ab4739362934aaa3829343,PASS,features/-s9qJ7ATP7w___4.npz,087fc5aab321cf62384e8fc69259c81b6fcd24088dc84080bf0565a8ca0288b2,97230,text|audio|video,4.3999999999999995,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",9,420,129,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,9,0,9,0,0,0.0,4.246875,0.0,4.3999999999999995,0.0,4.246875,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,351084544,2.1220930999843404,
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w,5,"I have been beat up and put down and everything that can go wrong, has gone wrong for me",e87c80d3bcdd80b34495c33e4cfdfb0de445d9ef44f28d5be83cda2335803a7d,-s9qJ7ATP7w/5.mp4,bd35eb8de64ce1f8b27921294598f7cf5bb971255738f51d06458c7096c58eae,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,8.561003,aec05b9092817c4d34ee0aae05aa11b4280ec90ef51f95d76c061b5b2467cc24,PASS,features/-s9qJ7ATP7w___5.npz,1137b90ee6a1eb1a13539502a9fa09d2f08b14cef85f97fb2059ee8dcf3677da,195760,text|audio|video,8.533333333333333,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",19,835,253,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,19,0,19,0,0,0.0,8.397875,0.0,8.533333333333333,0.0,8.397875,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,357355520,4.1747286999598145,
-s9qJ7ATP7w$_$6,-s9qJ7ATP7w,6,But I just kept going,3ef0a00613818cf80e75e69aa518af01a331f1a71668609e052f9e13ff22e9e7,-s9qJ7ATP7w/6.mp4,40b684fd1b4559f0f82e72f9b47f4ce7c5e15059fe8d0d8ab112637cd3386451,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,2.475,7c627262668e9df75a9c89c24109ea7bdaf44c607f60517603de3bdac0cade15,PASS,features/-s9qJ7ATP7w___6.npz,ec142e3a82796729b2cd8526cb7becff2daeeebe288b696e5f1443abee71eb12,65726,text|audio|video,2.4666666666666663,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",5,227,71,TRI_MODAL_WORD_VALID,word,confirmed_match,word_valid,1,1,1,1,1,1,1,1,1,5,5,5,5,5,0.0,2.3148125,0.0,2.4666666666666663,0.0,2.3148125,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,356339712,1.7061056999955326,
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w,7,"I used to work for Warren Avis, the guy who started Avis Rent a Car, and he said to me one day, ""Robert, ""what's the purpose of business",8455bf2ef7c23cdb49c5994385fcd2669f840a4e4916d7c2b85b19b93780bc1d,-s9qJ7ATP7w/7.mp4,5301f4403cf7cd299cc525d2f443392ac70fd70c3c9cd4a09406f2ba4df6734d,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,6.966016,357845013af4faa299f8776ba12621b566168de8c3161c2c4c4f91a61d220169,PASS,features/-s9qJ7ATP7w___7.npz,c9bfa1e7e54ad598e0896fad3b942d05bb66eff9749308cd152b1daabbcaed25,178046,text|audio|video,6.933333333333334,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",28,679,207,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,28,0,28,0,0,0.0,6.8385625,0.0,6.933333333333334,0.0,6.8385625,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,358047744,3.3902955000521615,
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w,8,""" And I said, ""Oh, make a profit, and all these other things",1b4d1af90ee59ff7239ce2e1b9dab817057f7d976e56958fd75923318dec442f,-s9qJ7ATP7w/8.mp4,1de4d91bd9d9fb508a3779658747da88460db0bdb1beefe7ea5b2c77edfd2239,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,3.294987,9511627362fbcd16b233eaf18467416c82a71c3840dcee4f3526d8df4e6efe2f,PASS,features/-s9qJ7ATP7w___8.npz,e1fea5d350e7ef1f20365fa1601ec2fc0cd8d0bed81a39d6d4358fcdd96027d4,98533,text|audio|video,3.2666666666666666,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",12,314,97,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,12,0,12,0,0,0.0,3.18425,0.0,3.2666666666666666,0.0,3.18425,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,357867520,2.050794600043446,
-t217m2on-s$_$2,-t217m2on-s,2,"But a good thing to do is yawning, chewing gum is effective.",09793b16c6e1b6b44ada9e79a3636bf42ba37ffe83e6a98739e10c49dfb52fb0,-t217m2on-s/2.mp4,6713a983112173204502dc5adbb886bc6c38554b4627698611931420c47663a8,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,5.686003,be6a856d6688738a3dd13ab2a642e7eb8aee39dfb8ecd59ff5bdaf52c26c5836,PASS,features/-t217m2on-s___2.npz,151d7ed1b3cef94e648151fd7e4f97c587ef42604a88c9f0c028f83cd274af2e,135739,text|audio|video,5.666666666666667,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",12,559,170,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,12,0,12,0,0,0.0,5.6301875,0.0,5.666666666666667,0.0,5.6301875,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,351883264,2.5185050000436604,
-t217m2on-s$_$7,-t217m2on-s,7,"If you find that your ears consistently do this and you can't pop them often, you'll definitely need to see a physician regarding those things, it could be something more of a nasal infection or a sinus infection that he would need to deal with.",5b422b896fda787c86ddf5d5df10dd0f8f704ac91bf5848f0abc5d1895bac110,-t217m2on-s/7.mp4,41c76b8a733ecb780d56348f55d00f0ba0c07f44f46e93044e62d876710180b7,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,17.183008,42ed3823c589f9916286f22d5c03111375bbb1945f5144a60abfa9f9706580e2,PASS,features/-t217m2on-s___7.npz,19a4bc3345837a86e9564c4abe8f561b717a198d75800ee8ade48dce4244bb3c,393923,text|audio|video,17.166666666666668,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",45,1698,512,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,45,0,45,0,0,0.0,17.026375,0.0,17.166666666666668,0.0,17.026375,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,359751680,6.426587299909443,
-tANM6ETl_M$_$3,-tANM6ETl_M,3,"The first place is either you have a prospect, or a customer who's never done it before, or they've never tried it.",d0f8beb9e36254b4a7b32872ec3956aa92d44589400f7a4f15af8da5549a015c,-tANM6ETl_M/3.mp4,6d3af064c060dad3816a9e1dfa00101faebd8b7da7d8ceea85b0bc0fca70abd6,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,6.758008,7784d823d8e702d032fde5f45937aa630de3a41bbfd3ad7051c28b336eb5950f,PASS,features/-tANM6ETl_M___3.npz,70b08c63a9a623164d207c5f96122fc0f14da581f129799720619d589f2e128f,179788,text|audio|video,6.733333333333333,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",22,656,200,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,22,0,22,0,0,0.0,6.603625,0.0,6.733333333333333,0.0,6.603625,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,358371328,3.518233700073324,
-tPCytz4rww$_$10,-tPCytz4rww,10,Say twenty percent so if you've got a thousand square foot condo.,c54b57e82c1769ce9a038b3d3ad3a81964c222e375792134fe3ea321c0db43b1,-tPCytz4rww/10.mp4,758183192cbd5f0f20823d26ece3ddee40dec0aadec35247b2495510a53f52f8,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,4.788997,3b72ee55cd5ac3c1b77b0372d621689750b701fb0508314a97395842cdb9336c,PASS,features/-tPCytz4rww___10.npz,a530b71a221faca70c44b306e0bd219f91c36e83b9c16d19e482bb156643c64a,120030,text|audio|video,4.766666666666667,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",12,463,142,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,12,0,12,0,0,0.0,4.6788125,0.0,4.766666666666667,0.0,4.6788125,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,351727616,2.209639700013213,
-tPCytz4rww$_$11,-tPCytz4rww,11,"Make sure that your using comps that are not larger, no larger than twelve hundred square feet.",08095db71ec8c8631236facd96a7cac07ab7ed0ff853867cebefb7e96358253a,-tPCytz4rww/11.mp4,6dc09d02467baaef67594ff32cffb01f8ed1565cda4c5abd161b8261a51e2e5d,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,5.466992,3555653971e79933530797edbdd1a1afe249f2cae58867ceaf2206795e986a5e,PASS,features/-tPCytz4rww___11.npz,7add54d827bf21793b191da28ddc5bfeeebd8e09e31a5e55fcc0ddccb196532f,147802,text|audio|video,5.466666666666667,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",17,533,164,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,17,0,17,0,0,0.0,5.3785625,0.0,5.466666666666667,0.0,5.3785625,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,351318016,2.390527999959886,
-tPCytz4rww$_$12,-tPCytz4rww,12,"No less than eight hundred squire feet and going to similar in, similar with bedrooms and bathrooms as well and hopefully the complexes have similar amenities.",935dc7e6e8455bd1acb4066d756b9a009ef0b12339458c64be18674d50b101cf,-tPCytz4rww/12.mp4,e3c7f9cd67ad2d20fef997696dc278361f97f027db58762e22104e5720d509d5,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,11.863997,67bcf140f831ff43b0d214b081f409a0d1aac77d31e0395818b78413705f5cbc,PASS,features/-tPCytz4rww___12.npz,286d2a011227554ee85bf4e14ab4cdc60989e058c285d18392a0445b258e38a0,263519,text|audio|video,11.833333333333334,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",26,1169,353,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,26,0,26,0,0,0.0,11.7361875,0.0,11.833333333333334,0.0,11.7361875,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,359976960,4.627066299901344,
-tPCytz4rww$_$16,-tPCytz4rww,16,So make sure to get a through or to do a through cleaning of the property.,06d8880f7151da8278664f4dcafe60368bba0a01955b6b9a8c9f5a688372e695,-tPCytz4rww/16.mp4,8b3f82f9628792eebaf8c227becc2ebeba59bb8abb668bcca86e07fb1a992a93,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,7.20599,2a8abd862bc5516ab0a1d5715fe86b424538a62a081472159b07e024ff583dc2,PASS,features/-tPCytz4rww___16.npz,d9c5129e035d258c2fbaa8efe0734f374071eba40464da36dcda70b42af2e73a,167322,text|audio|video,7.2,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",16,709,216,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,16,0,16,0,0,0.0,7.1391875,0.0,7.2,0.0,7.1391875,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,350425088,3.3526639000047,
-tPCytz4rww$_$18,-tPCytz4rww,18,Do so and as well you'll also want to remove any clutter from that you've accumulated.,0213c1bbbdbbb60fb70172c4e6d51aeb74a7205151d2d798b7c96667d414c722,-tPCytz4rww/18.mp4,eece70451e9c37a4b5f375bf646f66e09113fe3467f35bf1720cc14d986c1776,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,6.644987,e85e6e79bd6313a7325eb268546b9b64312da8e916f4ec8f9c37f1339c8b0953,PASS,features/-tPCytz4rww___18.npz,c0ee6915ebb884b2021940e876051b3f09084c6578c38a284b481a7a9757a0e8,161582,text|audio|video,6.633333333333333,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",16,652,199,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,16,0,16,0,0,0.0,6.5688125,0.0,6.633333333333333,0.0,6.5688125,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,357916672,2.869310299982317,
-uywlfIYOS8$_$4,-uywlfIYOS8,4,"And then from a brand point of view, we need to make sure we're driving the relevant insight.",d737909b534cfe89b07541f89d3ecb1b7e97f805ba1dfc1962ea3c475b97a063,-uywlfIYOS8/4.mp4,fde46f5222cf5cfec7af9c93214c972ce2d686b0bf9c90a291021601968986f9,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,6.044987,c2a1fa9adfc09485d8369d82a05f93a9468981e5fa75a572c02c2294259f05d6,PASS,features/-uywlfIYOS8___4.npz,a1edc49c7088427d7e92144f5383410f4f11cbc8a6c6727b9178f66314608ac5,158759,text|audio|video,6.033333333333333,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",18,584,179,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,18,0,18,0,0,0.0,5.881125,0.0,6.033333333333333,0.0,5.881125,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,350801920,2.601020000060089,
